date,code,name,action,price,execution_price,position_change_pct,reason,phase,realized_account_pct,execution_quantity,cost_basis,trade_side,quantity,trade_amount,commission_amount,stamp_duty_amount,slippage_amount,transaction_cost_amount,allocated_entry_fee_amount,cost_amount,gross_pnl_amount,profit_loss_amount,profit_loss_pct,cash_change_amount,requested_position_pct,cash_limited,lot_rounded,board_lot_size,selection_reason,trade_basis_score,trade_basis_reason,technical_alignment,ima_web_validation,structure_ratio,anchor_low,anchor_high,anchor_low_date,anchor_high_date,signal_type,anchor_pullback_low,anchor_pullback_low_date,gap_up
2025-09-23,sz.300308,中际旭创,右侧买入,446.02,446.02,4.46,R66; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,exited,-0.0027,100.0,446.02,买入,100.0,44602.0,5.0,0.0,22.3,27.3,0.0,,,-27.3,-0.0612,-44629.3,6.619866666666666,False,True,100.0,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；基本面硬条件通过且多周期强度居前；20日强度+30.6%；60日强度+186.6%；120日强度+325.5%；距120日高点-5.0%；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,,,,,,,,,
2025-09-24,sz.300308,中际旭创,突破次日未确认退出,415.09,415.09,-4.46,R66; 开盘未站上439.000; gap_stop,exited,-0.314,-100.0,446.02,卖出,100.0,41509.0,5.0,20.75,20.75,46.51,27.3,44602.0,-3093.0,-3166.81,-7.0958,41462.49,,,,,,,,,,,,,,,,,,
2025-09-25,sz.300308,中际旭创,右侧买入,439.0,439.0,4.39,R67; 浮盈加仓33%; 价格突破21日收盘高点; intraday_breakout,exited,-0.0027,100.0,439.0,买入,100.0,43900.0,5.0,0.0,21.95,26.95,0.0,,,-26.95,-0.0614,-43926.95,6.619866666666666,False,True,100.0,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；基本面硬条件通过且多周期强度居前；20日强度+30.3%；60日强度+204.8%；120日强度+326.2%；距120日高点-3.7%；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,,,,,,,,,
2025-09-26,sz.300308,中际旭创,突破次日未确认退出,428.1,428.1,-4.39,R67; 开盘未站上439.000; gap_stop,exited,-0.1138,-100.0,439.0,卖出,100.0,42810.0,5.0,21.41,21.41,47.81,26.95,43900.0,-1090.0,-1164.76,-2.6516,42762.19,,,,,,,,,,,,,,,,,,
2025-09-26,sz.300308,中际旭创,右侧买入,439.0,439.0,4.39,R68; 浮盈加仓33%; 价格突破21日收盘高点; intraday_breakout,exited,-0.0027,100.0,439.0,买入,100.0,43900.0,5.0,0.0,21.95,26.95,0.0,,,-26.95,-0.0614,-43926.95,6.619866666666666,False,True,100.0,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；基本面硬条件通过且多周期强度居前；20日强度+21.0%；60日强度+205.5%；120日强度+364.8%；距120日高点-1.2%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,,,,,
2025-09-29,sz.300308,中际旭创,突破次日未确认退出,409.22,409.22,-4.39,R68; 开盘未站上439.000; gap_stop,exited,-0.3024,-100.0,439.0,卖出,100.0,40922.0,5.0,20.46,20.46,45.92,26.95,43900.0,-2978.0,-3050.87,-6.9453,40876.08,,,,,,,,,,,,,,,,,,
2025-09-29,sz.300308,中际旭创,右侧买入,406.571,406.57099999999997,8.13,R69; 浮盈加仓50%; 上扬MA20/MA60结构回踩20日均线; intraday_cross,exited,-0.0048,200.0,406.57099999999997,买入,200.0,81314.2,6.91,0.0,40.66,47.57,0.0,,,-47.57,-0.0585,-81361.77,9.929799999999998,False,True,100.0,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；基本面硬条件通过且多周期强度居前；20日强度+16.6%；60日强度+196.7%；120日强度+453.1%；距120日高点-6.0%；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,,,,,,,,,
2025-09-29,sz.300502,新易盛,右侧买入,277.14,277.14,11.09,R70; 浮盈加仓33%; 价格突破21日收盘高点; intraday_breakout,exited,-0.0065,400.0,277.14,买入,400.0,110856.0,9.42,0.0,55.43,64.85,0.0,,,-64.85,-0.0585,-110920.85,13.382058333333333,False,True,100.0,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；基本面硬条件通过且多周期强度居前；20日强度+5.0%；60日强度+191.4%；120日强度+608.3%；距120日高点-3.7%；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,,,,,,,,,
2025-09-30,sz.300308,中际旭创,收盘条件退出,402.79,402.79,-8.13,R69; condition stop; 14:55/close proxy,exited,-0.0844,-200.0,406.57099999999997,卖出,200.0,80558.0,6.85,40.28,40.28,87.41,47.57,81314.2,-756.2,-891.17,-1.0953,80470.59,,,,,,,,,,,,,,,,,,
2025-09-30,sz.300502,新易盛,收盘条件退出,260.93,260.93,-11.09,R70; condition stop; 14:55/close proxy,exited,-0.6597,-400.0,277.14,卖出,400.0,104372.0,8.87,52.19,52.19,113.24,64.85,110856.0,-6484.0,-6662.09,-6.0062,104258.76,,,,,,,,,,,,,,,,,,
2025-10-09,sz.301061,匠心家居,收盘条件退出,67.6,67.6,-6.91,R58; condition stop; 14:55/close proxy,exited,-0.1583,-1000.0,69.11,卖出,1000.0,67600.0,5.75,33.8,33.8,73.35,40.43,69110.0,-1510.0,-1623.78,-2.3482,67526.65,,,,,,,,,,,,,,,,,,
2025-10-09,sh.688072,拓荆科技,右侧买入,263.86,263.86,15.83,R71; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0093,600.0,263.86,买入,600.0,158316.0,13.46,0.0,79.16,92.61,0.0,,,-92.61,-0.0585,-158408.61,20.0,False,True,200.0,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+39.3%；60日强度+60.5%；120日强度+58.4%；距120日高点-1.4%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-10-09,sz.300502,新易盛,右侧买入,259.48,259.48,15.57,R72; 浮盈加仓50%; 上涨波段50.0%拉回支撑; 共振=MA10; intraday_cross,exited,-0.0091,600.0,259.48,买入,600.0,155688.0,13.23,0.0,77.84,91.08,0.0,,,-91.08,-0.0585,-155779.08,20.0730875,True,False,100.0,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；基本面硬条件通过且多周期强度居前；20日强度+2.1%；60日强度+171.0%；120日强度+630.3%；距120日高点-5.8%；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,0.5,234.61,284.35,2025-09-22,2025-09-29,uptrend_support_pullback,,,
2025-10-10,sz.300502,新易盛,收盘条件退出,246.97,246.97,-15.57,R72; condition stop; 14:55/close proxy,exited,-0.7667,-600.0,259.48,卖出,600.0,148182.0,12.6,74.09,74.09,160.78,91.08,155688.0,-7506.0,-7757.85,-4.98,148021.22,,,,,,,,,,,,,,,,,,
2025-10-13,sz.300502,新易盛,统一分仓收盘止盈1份,248.68,248.68,-5.34,14:55/close proxy,exited,12.0456,-700.0,76.33,卖出,700.0,174076.0,14.8,87.04,87.04,188.87,31.26,53431.0,120645.0,120424.87,225.2521,173887.13,,,,,,,,,,,,,,,,,,
2025-10-14,sh.688072,拓荆科技,收盘条件退出,247.52,247.52,-15.83,R71; condition stop; 14:55/close proxy,exited,-0.9965,-600.0,263.86,卖出,600.0,148512.0,12.62,74.26,74.26,161.14,92.61,158316.0,-9804.0,-10057.75,-6.3492,148350.86,,,,,,,,,,,,,,,,,,
2025-10-14,sz.300502,新易盛,收盘条件退出,225.78,225.78,-12.1,R65; condition stop; 14:55/close proxy,exited,-0.8276,-500.0,242.08750000000003,卖出,500.0,112890.0,9.6,56.45,56.45,122.49,70.81,121043.75,-8153.75,-8347.05,-6.8919,112767.51,,,,,,,,,,,,,,,,,,
2025-10-14,sz.301345,涛涛车业,右侧买入,239.49,239.49,19.16,R73; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0112,800.0,239.49,买入,800.0,191592.0,16.29,0.0,95.8,112.08,0.0,,,-112.08,-0.0585,-191704.08,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+13.4%；60日强度+62.0%；120日强度+294.4%；距120日高点-6.7%；MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.30倍,8.0,MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.30倍,trade_ready,aligned,,,,,,,,,
2025-10-15,sz.301345,涛涛车业,突破次日未确认退出,225.72,225.72,-19.16,R73; 开盘未站上239.490; gap_stop,exited,-1.1212,-800.0,239.49,卖出,800.0,180576.0,15.35,90.29,90.29,195.92,112.08,191592.0,-11016.0,-11324.01,-5.907,180380.08,,,,,,,,,,,,,,,,,,
2025-10-15,sz.002056,横店东磁,右侧买入,21.0,21.0,19.95,R74; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0117,9500.0,21.0,买入,9500.0,199500.0,16.96,0.0,99.75,116.71,0.0,,,-116.71,-0.0585,-199616.71,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.40倍；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+15.6%；60日强度+46.9%；120日强度+72.2%；距120日高点-0.5%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.40倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.40倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-10-16,sz.002056,横店东磁,收盘条件退出,20.92,20.92,-19.95,R74; condition stop; 14:55/close proxy,watch,-0.0976,-9500.0,21.0,卖出,9500.0,198740.0,16.89,99.37,99.37,215.63,116.71,199500.0,-760.0,-1092.34,-0.5472,198524.37,,,,,,,,,,,,,,,,,,
2025-10-16,sz.301345,涛涛车业,右侧买入,239.49,239.49,19.16,R75; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,watch,-0.0112,800.0,239.49,买入,800.0,191592.0,16.29,0.0,95.8,112.08,0.0,,,-112.08,-0.0585,-191704.08,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+15.3%；60日强度+59.3%；120日强度+333.3%；距120日高点-2.1%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-10-17,sz.301345,涛涛车业,收盘条件退出,236.47,236.47,-19.16,R75; condition stop; 14:55/close proxy,watch,-0.2621,-800.0,239.49,卖出,800.0,189176.0,16.08,94.59,94.59,205.26,112.08,191592.0,-2416.0,-2733.34,-1.4258,188970.74,,,,,,,,,,,,,,,,,,
2025-10-17,sh.688187,时代电气,右侧买入,57.51,57.51,19.55,R76; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,watch,-0.0114,3400.0,57.51,买入,3400.0,195534.0,16.62,0.0,97.77,114.39,0.0,,,-114.39,-0.0585,-195648.39,20.0,False,True,200.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+19.3%；60日强度+37.5%；120日强度+30.1%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-10-20,sh.688187,时代电气,突破次日未确认退出,55.26,55.26,-19.55,R76; 开盘未站上57.510; gap_stop,watch,-0.7854,-3400.0,57.51,卖出,3400.0,187884.0,15.97,93.94,93.94,203.85,114.39,195534.0,-7650.0,-7968.24,-4.0727,187680.15,,,,,,,,,,,,,,,,,,
2025-10-20,sz.001301,尚太科技,右侧买入,60.54,60.54,19.98,R77; 直接突破首仓; 价格突破21日收盘高点; gap_breakout,active,-0.0117,3300.0,60.54,买入,3300.0,199782.0,16.98,0.0,99.89,116.87,0.0,,,-116.87,-0.0585,-199898.87,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.33倍；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+31.5%；60日强度+64.2%；120日强度+66.1%；距120日高点-2.4%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.33倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.33倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-10-21,sz.001301,尚太科技,突破次日未确认退出,58.82,58.82,-19.98,R77; 开盘未站上60.240; gap_stop,active,-0.5887,-3300.0,60.54,卖出,3300.0,194106.0,16.5,97.05,97.05,210.61,116.87,199782.0,-5676.0,-6003.48,-3.0033,193895.39,,,,,,,,,,,,,,,,,,
2025-10-21,sz.002028,思源电气,右侧买入,114.21,114.21,19.42,R78; 直接突破首仓; 价格突破21日收盘高点; gap_breakout,active,-0.0114,1700.0,114.21,买入,1700.0,194157.0,16.5,0.0,97.08,113.58,0.0,,,-113.58,-0.0585,-194270.58,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+22.5%；60日强度+50.1%；120日强度+54.9%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.35倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.35倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-10-22,sz.300308,中际旭创,右侧买入,440.98,440.98,4.41,R79; 浮盈加仓33%; 价格突破21日收盘高点; intraday_breakout,active,-0.0027,100.0,440.98,买入,100.0,44098.0,5.0,0.0,22.05,27.05,0.0,,,-27.05,-0.0613,-44125.05,6.619866666666666,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+8.3%；60日强度+135.1%；120日强度+454.2%；距120日高点+0.0%；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.24倍；多周期均量扣低走高,8.0,收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.24倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-10-23,sz.300308,中际旭创,收盘条件退出,440.36,440.36,-4.41,R79; condition stop; 14:55/close proxy,active,-0.0111,-100.0,440.98,卖出,100.0,44036.0,5.0,22.02,22.02,49.04,27.05,44098.0,-62.0,-138.09,-0.3129,43986.96,,,,,,,,,,,,,,,,,,
2025-10-24,sz.300308,中际旭创,右侧买入,449.47,449.47,4.49,R80; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,active,-0.0027,100.0,449.47,买入,100.0,44947.0,5.0,0.0,22.47,27.47,0.0,,,-27.47,-0.0611,-44974.47,6.619866666666666,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+8.7%；60日强度+137.0%；120日强度+444.8%；距120日高点-0.8%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,,,,,
2025-10-27,sz.300502,新易盛,右侧买入,278.21,278.21,5.56,R81; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,active,-0.0033,200.0,278.21,买入,200.0,55642.0,5.0,0.0,27.82,32.82,0.0,,,-32.82,-0.059,-55674.82,7.566233333333333,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+7.9%；60日强度+115.8%；120日强度+451.0%；距120日高点-4.0%；MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.28倍；多周期均量扣低走高,9.0,MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.28倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-10-28,sz.300308,中际旭创,右侧买入,508.34,508.34,5.08,R82; 浮盈加仓33%; 价格突破21日收盘高点; intraday_breakout,active,-0.003,100.0,508.34,买入,100.0,50834.0,5.0,0.0,25.42,30.42,0.0,,,-30.42,-0.0598,-50864.42,8.118099999999998,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+20.9%；60日强度+175.1%；120日强度+513.4%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,,,,,
2025-10-30,sz.300502,新易盛,收盘条件退出,266.8,266.8,-5.56,R81; condition stop; 14:55/close proxy,active,-0.234,-200.0,278.21,卖出,200.0,53360.0,5.0,26.68,26.68,58.36,32.82,55642.0,-2282.0,-2373.18,-4.2626,53301.64,,,,,,,,,,,,,,,,,,
2025-10-31,sz.300308,中际旭创,收盘条件退出,472.45,472.45,-5.08,R82; condition stop; 14:55/close proxy,active,-0.3641,-100.0,508.34,卖出,100.0,47245.0,5.0,23.62,23.62,52.24,30.42,50834.0,-3589.0,-3671.66,-7.2185,47192.75,,,,,,,,,,,,,,,,,,
2025-10-31,sz.002028,思源电气,右侧买入,133.2,133.2,5.33,R83; 浮盈加仓33%; 价格突破21日收盘高点; intraday_breakout,active,-0.0032,400.0,133.2,买入,400.0,53280.0,5.0,0.0,26.64,31.64,0.0,,,-31.64,-0.0594,-53311.64,6.4719,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+25.5%；60日强度+58.3%；120日强度+82.8%；距120日高点-3.2%；MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.40倍；多周期均量扣低走高,9.0,MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.40倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-11-07,sz.002028,思源电气,右侧买入,147.08,147.08,7.35,R84; 浮盈加仓33%; 价格突破21日收盘高点; intraday_breakout,active,-0.0043,500.0,147.08,买入,500.0,73540.0,6.25,0.0,36.77,43.02,0.0,,,-43.02,-0.0585,-73583.02,8.2479,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+31.8%；60日强度+91.1%；120日强度+100.5%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.32倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.32倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-11-10,sz.002028,思源电气,突破次日未确认退出,145.61,145.61,-7.35,R84; 开盘未站上147.080; gap_stop,active,-0.0814,-500.0,147.08,卖出,500.0,72805.0,6.19,36.4,36.4,78.99,43.02,73540.0,-735.0,-857.01,-1.1647,72726.01,,,,,,,,,,,,,,,,,,
2025-11-10,sz.002028,思源电气,右侧买入,147.08,147.08,7.35,R85; 浮盈加仓33%; 价格突破21日收盘高点; intraday_breakout,active,-0.0043,500.0,147.08,买入,500.0,73540.0,6.25,0.0,36.77,43.02,0.0,,,-43.02,-0.0585,-73583.02,8.2479,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+32.2%；60日强度+88.0%；120日强度+98.9%；距120日高点-1.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-11-11,sz.002028,思源电气,收盘条件退出,140.31,140.31,-7.35,R85; condition stop; 14:55/close proxy,active,-0.3461,-500.0,147.08,卖出,500.0,70155.0,5.96,35.08,35.08,76.12,43.02,73540.0,-3385.0,-3504.14,-4.7622,70078.88,,,,,,,,,,,,,,,,,,
2025-11-12,sz.002028,思源电气,右侧买入,137.94,137.94,11.04,R86; 浮盈加仓50%; 上涨波段75.0%拉回支撑; 共振=MA10; gap_or_open_fill,active,-0.0065,800.0,137.94,买入,800.0,110352.0,9.38,0.0,55.18,64.56,0.0,,,-64.56,-0.0585,-110416.56,12.37185,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+37.0%；60日强度+76.5%；120日强度+91.8%；距120日高点-4.6%；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,7.0,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,trade_ready,aligned,0.75,99.9,152.11,2025-10-15,2025-11-07,uptrend_support_pullback,,,
2025-11-14,sz.002028,思源电气,右侧买入,151.91,151.91,10.63,R87; 浮盈加仓33%; 价格突破21日收盘高点; intraday_breakout,active,-0.0062,700.0,151.91,买入,700.0,106337.0,9.04,0.0,53.17,62.21,0.0,,,-62.21,-0.0585,-106399.21,11.926300000000001,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+36.4%；60日强度+78.3%；120日强度+107.2%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-11-17,sz.002028,思源电气,突破次日未确认退出,148.37,148.37,-10.63,R87; 开盘未站上151.910; gap_stop,active,-0.2591,-700.0,151.91,卖出,700.0,103859.0,8.83,51.93,51.93,112.69,62.21,106337.0,-2478.0,-2652.89,-2.4933,103746.31,,,,,,,,,,,,,,,,,,
2025-11-21,sz.002028,思源电气,收盘条件退出,135.21,135.21,-11.04,R86; condition stop; 14:55/close proxy,active,-0.2301,-800.0,137.94,卖出,800.0,108168.0,9.19,54.08,54.08,117.36,64.56,110352.0,-2184.0,-2365.92,-2.1427,108050.64,,,,,,,,,,,,,,,,,,
2025-11-24,sz.002028,思源电气,统一分仓收盘止盈1份,135.92,135.92,-4.57,14:55/close proxy,active,0.8625,-400.0,114.21,卖出,400.0,54368.0,5.0,27.18,27.18,59.37,26.73,45684.0,8684.0,8597.91,18.8094,54308.63,,,,,,,,,,,,,,,,,,
2025-11-24,sz.300308,中际旭创,统一分仓收盘止盈1份,456.26,456.26,-2.93,14:55/close proxy,active,6.1899,-200.0,146.27,卖出,200.0,91252.0,7.76,45.63,45.63,99.01,17.11,29254.0,61998.0,61881.88,211.4094,91152.99,,,,,,,,,,,,,,,,,,
