code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return
sh.600048,保利发展,K70房地产业,K70房地产业,PB,PB低估,8.35,100.0,100.0,0.0,34.1,83.0,66.7,29.4,48.0,"PB=0.51, 低估均值=1.10, 比值=0.47, 分位=3%",0.007237635705669598,0.014580801944106936,,,,,,,,0.513983,1.0987143750000001,0.467804018674098,0.026938775510204082,低估价值,价值线内/历史低位,66.7,低估价值,,8.35,6.05,8.17233705,6.05,-0.27544910179640714,-0.25969768953667904
sh.600211,西藏药业,C27医药制造业,医药医疗,PE,PE低估,35.69,94.1,94.1,29.4,29.8,46.4,66.7,35.3,51.0,"PE=11.42, 低估均值=17.08, 比值=0.67, 分位=1%",-0.07849212496772529,-0.005295429208472813,,,,,,,,11.416243,17.084392777777776,0.6682264420219534,0.0069387755102040816,低估价值,价值线内/历史低位,66.7,低估价值,,35.69,41.2,35.0240246,41.2,0.15438498178761573,0.17633540035830175
sh.600273,嘉化能源,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,8.51,86.3,86.3,22.5,84.7,51.6,66.7,51.8,59.3,"PB=1.14, 低估均值=1.60, 比值=0.71, 分位=11%",0.04802955665024644,0.09523809523809534,,,,,,,,1.142946,1.6029316999999998,0.7130347475191864,0.11142857142857143,低估价值,价值线内/历史低位,66.7,低估价值,,8.51,7.82,8.13217302,7.82,-0.08108108108108103,-0.03838740509237215
sh.600109,国金证券,J67资本市场服务,金融,PB,PB低估,8.2,91.0,91.0,32.0,31.7,54.1,66.6,38.2,52.4,"PB=0.89, 低估均值=1.26, 比值=0.70, 分位=3%",-0.034157832744405314,-0.0012180267965896663,,,,,,,,0.887973,1.262053909090909,0.7035935577741133,0.02857142857142857,低估价值,价值线内/历史低位,66.6,低估价值,,8.2,8.81,8.0930474,8.81,0.07439024390243909,0.0885887064000146
sh.600167,联美控股,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,6.02,98.7,98.7,15.8,63.5,20.3,66.6,37.3,52.0,"PB=1.19, 低估均值=2.15, 比值=0.56, 分位=7%",0.03614457831325302,0.08078994614003587,,,,,,,,1.194362,2.1511968,0.5552081520389022,0.06979591836734694,低估价值,价值线内/历史低位,66.6,低估价值,,6.02,6.77,5.8134839,6.77,0.12458471760797352,0.1645340584842765
sh.600789,鲁抗医药,C27医药制造业,医药医疗,PE,PE低估,10.15,75.0,63.8,36.3,79.0,83.2,66.6,60.2,63.4,"PE=22.47, 低估均值=22.51, 比值=1.00, 分位=8%",-0.08968609865470856,0.07978723404255317,,,,,,,,22.471954,22.510826857142856,0.9982731484103383,0.07629054362722705,低估价值,价值线内/历史低位,66.6,低估价值,,10.15,8.34,10.03890825,8.34,-0.17832512315270943,-0.1692323714583207
sh.600933,爱柯迪,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,17.2,75.0,44.5,60.2,52.8,57.6,66.6,58.0,62.3,"价值线=18.33, 现价/价值=0.94, 扣非EPS=0.92, akshare东方财富扣非净利润同比=6.6%, 市值=164.4亿",0.03864734299516903,-0.03533370723499718,164.369228385,18.332099687091635,0.9382449524923328,0.92,0.92,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,66.6,低估价值,,17.2,17.36,16.8771044,17.36,0.009302325581395321,0.028612467432505673
sh.600186,莲花控股,C14食品制造业,消费,PE,PE低估,6.86,75.0,64.0,38.6,71.2,83.5,66.4,58.6,62.5,"PE=48.38, 低估均值=52.29, 比值=0.93, 分位=17%",0.11363636363636376,0.275092936802974,,,,,,,,48.383589,52.2907922,0.9252793267109846,0.1720351390922401,低估价值,价值线内/历史低位,66.4,低估价值,,6.86,10.51,6.86,10.51,0.532069970845481,0.532069970845481
sh.600499,科达制造,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,9.06,85.0,69.5,40.5,66.3,49.3,66.2,53.1,59.7,"价值线=11.86, 现价/价值=0.76, 扣非EPS=0.49, akshare东方财富扣非净利润同比=17.1%, 市值=170.9亿",0.037800687285223455,0.13533834586466176,170.92770516393443,11.864450152313797,0.763625779845611,0.488,0.488,1.0,年报扣非EPS,,,,,低估价值,深度低估,66.2,低估价值,,9.06,17.01,8.8898985,17.01,0.8774834437086094,0.9134076727647682
sh.600779,水井坊,C15酒、饮料和精制茶制造业,消费,PE,PE低估,46.49,98.4,98.4,24.3,7.7,51.9,66.2,26.4,46.3,"PE=16.85, 低估均值=27.64, 比值=0.61, 分位=6%",-0.041047854785478455,0.024008810572687223,,,,,,,,16.850258,27.640956000000003,0.6096119830298199,0.06212882594792143,低估价值,价值线内/历史低位,66.2,低估价值,,46.49,30.98,45.45304055,30.98,-0.33362013336201335,-0.31841743423257074
sh.600009,上海机场,G56航空运输业,G56航空运输业,PB,PB低估,32.25,88.5,88.5,42.3,6.8,60.4,66.0,34.9,50.4,"PB=1.90, 低估均值=2.60, 比值=0.73, 分位=0%",-0.004322321704229748,-0.023023326264768218,,,,,,,,1.902534,2.5975741818181817,0.732427205858781,0.004897959183673469,低估价值,价值线内/历史低位,66.0,低估价值,,32.25,25.57,31.73970825,25.57,-0.20713178294573642,-0.1943845293537
sh.600309,万华化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,55.06,96.8,96.8,15.0,0.0,90.1,66.0,25.1,45.5,"PB=1.76, 低估均值=2.76, 比值=0.64, 分位=0%",-0.17314912148971318,-0.1870662926325115,,,,,,,,1.758464,2.7597282727272727,0.6371873699950236,0.004489795918367347,低估价值,价值线内/历史低位,66.0,低估价值,,55.06,79.9,54.33618124,79.9,0.4511442063203779,0.47047507161178626
sh.600699,均胜电子,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,16.8,75.0,52.7,57.7,47.8,63.4,65.9,56.0,61.0,"价值线=19.06, 现价/价值=0.88, 扣非EPS=0.91, akshare东方财富扣非净利润同比=2.8%, 市值=236.6亿",-0.05776780706674134,-0.0604026845637583,236.6457444923077,19.062344682811347,0.8813186562064782,0.91,0.91,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,65.9,低估价值,,16.8,30.93,16.5640272,30.93,0.8410714285714285,0.8672995175955758
sh.600550,保变电气,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,7.86,85.0,75.7,42.5,32.4,63.3,64.8,44.2,54.5,"价值线=10.92, 现价/价值=0.72, 扣非EPS=0.05, akshare东方财富扣非净利润同比=2058.4%, 市值=146.1亿",-0.10376282782212076,0.04800000000000004,146.12029212710206,10.918307731093824,0.7198917811792217,0.049,0.049,1.0,年报扣非EPS,,,,,低估价值,深度低估,64.8,低估价值,,7.86,15.14,7.86,15.14,0.9262086513994912,0.9262086513994912
sh.600801,华新建材,C30非金属矿物制品业,资源金属,PB,PB低估,12.15,91.5,91.5,16.2,50.8,49.4,64.4,37.1,50.7,"PB=0.83, 低估均值=1.19, 比值=0.70, 分位=1%",-0.11184210526315785,0.015886287625417994,,,,,,,,0.828636,1.1876670000000003,0.6977006181025488,0.01020408163265306,低估价值,价值线内/历史低位,64.4,低估价值,,12.15,19.19,11.50309755,19.19,0.5794238683127573,0.6682463064046607
sh.600660,福耀玻璃,C30非金属矿物制品业,资源金属,PB,PB低估,58.0,43.9,43.9,88.9,32.4,75.4,0.0,0.0,0.0,"Q1价值线=51.76, 现价/价值=1.12, akshare东方财富扣非净利润同比=30.9%, 市值=1515.3亿",0.011333914559720881,-0.022746419545071617,1515.3262463929825,51.76434400520714,1.1204623783924625,2.85,2.85,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,64.2,财报后主线候选,0.30902322566404,58.0,55.41,54.367518,55.41,-0.04465517241379313,0.01917472120025776
sh.600507,方大特钢,C31黑色金属冶炼和压延加工业,资源金属,PB,PB低估,4.46,96.8,96.8,2.0,59.4,43.2,64.0,33.0,48.5,"PB=1.08, 低估均值=1.86, 比值=0.58, 分位=10%",0.04449648711943799,0.09313725490196068,,,,,,,,1.080288,1.8633212727272725,0.5797647543726173,0.10081632653061225,低估价值,价值线内/历史低位,64.0,低估价值,,4.46,4.93,4.42799058,4.93,0.10538116591928248,0.11337183558326336
sh.600668,尖峰集团,C30非金属矿物制品业,资源金属,PB,PB低估,12.48,90.5,90.5,0.0,96.2,46.7,64.0,45.2,54.6,"PB=0.75, 低估均值=1.19, 比值=0.63, 分位=16%",0.15448658649398705,0.24302788844621537,,,,,,,,0.751411,1.187913,0.6325471646492631,0.15551020408163266,低估价值,价值线内/历史低位,64.0,低估价值,,12.48,8.6,10.3348752,8.6,-0.3108974358974359,-0.1678661005988733
sh.600161,天坛生物,C27医药制造业,医药医疗,PE,PE低估,19.21,87.8,87.8,21.4,25.9,76.4,63.9,34.5,49.2,"PE=25.72, 低估均值=36.87, 比值=0.70, 分位=11%",-0.06201171875,-0.09642521166509876,,,,,,,,25.724208,36.871855999999994,0.6976651243159554,0.1089599279603782,低估价值,价值线内/历史低位,63.9,低估价值,,19.21,13.52,18.96073104,13.52,-0.2961998958875586,-0.28694732436856507
sh.600882,妙可蓝多,C14食品制造业,消费,PE,PE低估,26.35,75.0,62.9,34.1,72.7,68.1,63.8,54.7,59.3,"PE=85.57, 低估均值=91.29, 比值=0.94, 分位=17%",0.11937128292268495,0.4712451144611949,,,,,,,,85.57372,91.28950257142857,0.9373883917599801,0.17356260075228372,低估价值,价值线内/历史低位,63.8,低估价值,,26.35,19.75,26.35,19.75,-0.2504743833017078,-0.2504743833017078
sh.600089,特变电工,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,11.66,90.0,90.0,31.4,30.4,62.6,63.7,38.7,51.2,"价值线=18.81, 现价/价值=0.62, 扣非EPS=0.76, akshare东方财富扣非净利润同比=-22.6%, 市值=606.5亿",-0.03316749585406309,-0.02752293577981657,606.5494421872936,18.81200647786635,0.6198169245645758,0.7571,0.7571,1.0,年报扣非EPS,,,,,低估价值,深度低估,63.7,低估价值,,11.66,26.76,11.42605376,26.76,1.2950257289879934,1.3420159367428006
sh.600664,哈药股份,C27医药制造业,医药医疗,PE,PE低估,3.68,85.3,85.3,33.4,31.3,52.4,63.7,38.1,50.9,"PE=13.94, 低估均值=18.12, 比值=0.77, 分位=4%",-0.010752688172043001,-0.026455026455026398,,,,,,,,13.936293,18.118884125,0.7691584594203038,0.03901234567901234,低估价值,价值线内/历史低位,63.7,低估价值,,3.68,3.53,3.68,3.53,-0.04076086956521752,-0.04076086956521752
sh.600216,浙江医药,C27医药制造业,医药医疗,PE,PE低估,13.47,100.0,100.0,0.0,28.0,57.9,63.6,23.5,43.5,"PE=8.87, 低估均值=14.81, 比值=0.60, 分位=0%",-0.0022222222222221255,-0.10199999999999998,,,,,,,,8.872422,14.809385777777777,0.5991080341301874,0.0012244897959183673,低估价值,价值线内/历史低位,63.6,低估价值,,13.47,13.89,13.14742044,13.89,0.031180400890868487,0.05648100807218137
sh.600707,彩虹股份,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,6.88,85.0,76.3,45.9,25.0,48.1,63.6,40.9,52.2,"价值线=9.61, 现价/价值=0.72, 扣非EPS=0.29, akshare东方财富扣非净利润同比=22.0%, 市值=246.9亿",-0.09473684210526312,-0.1915393654524089,246.87870933492047,9.612702261746218,0.7157196605765045,0.289,0.289,1.0,年报扣非EPS,,,,,低估价值,深度低估,63.6,低估价值,,6.88,10.87,6.88,10.87,0.5799418604651161,0.5799418604651161
sh.600848,上海临港,K70房地产业,K70房地产业,PB,PB低估,9.08,100.0,100.0,16.2,3.7,42.4,63.6,19.9,41.8,"PB=1.20, 低估均值=2.71, 比值=0.44, 分位=1%",-0.05318039624608961,-0.047219307450157344,,,,,,,,1.196392,2.7097707499999997,0.4415104119047709,0.008571428571428572,低估价值,价值线内/历史低位,63.6,低估价值,,9.08,8.78,8.89582128,8.78,-0.033039647577092546,-0.013019739982905842
sh.600720,中交设计,M74专业技术服务业,M74专业技术服务业,VALUE,基本价值线,7.86,95.4,95.4,39.3,2.0,35.7,63.3,28.5,45.9,"价值线=13.50, 现价/价值=0.58, 扣非EPS=0.77, akshare东方财富扣非净利润同比=-10.4%, 市值=166.6亿",-0.07529411764705873,-0.06428571428571428,166.62267232030084,13.504531809131791,0.5820268418846667,0.7712,0.7712,1.0,年报扣非EPS,,,,,低估价值,深度低估,63.3,低估价值,,7.86,6.33,7.63790784,6.33,-0.19465648854961837,-0.17123901824926968
sh.600114,东睦股份,C33金属制品业,资源金属,VALUE,基本价值线,21.14,0.0,0.0,71.9,61.4,62.1,33.9,63.2,48.5,"价值线=13.27, 现价/价值=1.59, 扣非EPS=0.61, akshare东方财富扣非净利润同比=40.0%, 市值=131.2亿",0.016346153846153788,0.15330060010911084,131.1931173291246,13.269570796021185,1.5931185962954224,0.61,0.61,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,63.2,高质量趋势,,21.14,32.11,20.82896718,32.11,0.5189214758751182,0.5416030820208917
sh.600874,创业环保,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,5.7,100.0,100.0,7.4,32.2,30.2,63.1,24.1,43.6,"PB=0.90, 低估均值=1.55, 比值=0.58, 分位=1%",-0.027303754266211677,0.0035211267605634866,,,,,,,,0.902027,1.5475166363636363,0.5828867870006156,0.012653061224489797,低估价值,价值线内/历史低位,63.1,低估价值,,5.7,5.99,5.5429479,5.99,0.050877192982456076,0.08065240880218272
sh.600531,豫光金铅,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,7.1,75.0,68.0,42.0,54.5,57.9,63.0,50.4,56.7,"PB=1.36, 低估均值=1.49, 比值=0.91, 分位=13%",-0.02203856749311295,0.04565537555228261,,,,,,,,1.358309,1.494939090909091,0.9086049112368823,0.1326530612244898,低估价值,价值线内/历史低位,63.0,低估价值,,7.1,14.9,6.9059641,14.9,1.098591549295775,1.1575553802835437
sh.600711,盛屯矿业,B09有色金属矿采选业,资源金属,PB,PB低估,5.45,75.0,73.3,39.5,56.8,62.2,63.0,50.7,56.9,"PB=1.06, 低估均值=1.29, 比值=0.83, 分位=16%",-0.061962134251290824,0.12139917695473246,,,,,,,,1.061551,1.2851598,0.8260070070663585,0.16122448979591836,低估价值,价值线内/历史低位,63.0,低估价值,,5.45,12.5,5.42835805,12.5,1.2935779816513762,1.3027220910750352
sh.600459,贵研铂业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,13.45,87.8,87.8,29.1,30.4,42.9,62.9,34.6,48.7,"PB=1.40, 低估均值=1.89, 比值=0.74, 分位=1%",-0.03097982708933733,-0.028880866425992857,,,,,,,,1.402669,1.8940581818181819,0.7405627839021937,0.01020408163265306,低估价值,价值线内/历史低位,62.9,低估价值,,13.45,20.85,13.24024725,20.85,0.5501858736059482,0.5747440063855305
sh.600833,第一医药,F52零售业,医药医疗,PE,PE低估,12.02,91.1,91.1,38.5,2.6,25.7,62.6,26.7,44.6,"PE=20.35, 低估均值=32.09, 比值=0.63, 分位=14%",-0.05651491365777084,-0.06531881804043549,,,,,,,,20.353462,32.091368599999996,0.634234776761749,0.14244897959183672,低估价值,价值线内/历史低位,62.6,低估价值,,12.02,11.51,11.81966266,11.51,-0.04242928452579031,-0.02619894229705544
sh.600063,皖维高新,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.54,75.0,64.5,32.5,84.8,45.9,62.4,55.0,58.7,"PB=1.13, 低估均值=1.24, 比值=0.92, 分位=18%",-0.025751072961373467,0.15521628498727735,,,,,,,,1.131023,1.2359792727272725,0.9150824977059046,0.17877551020408164,低估价值,价值线内/历史低位,62.4,低估价值,,4.54,6.23,4.41712944,6.23,0.3722466960352424,0.41041825570771606
sh.600378,昊华科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,25.97,100.0,100.0,14.7,2.5,34.8,62.4,17.7,40.1,"PB=1.93, 低估均值=3.25, 比值=0.60, 分位=0%",-0.0535714285714286,-0.0695091365102114,,,,,,,,1.934694,3.245607363636364,0.5960961334005532,0.0008163265306122449,低估价值,价值线内/历史低位,62.4,低估价值,,25.97,35.41,25.69230279,35.41,0.3634963419329995,0.378233795912694
sh.600388,龙净环保,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,11.71,85.0,69.3,43.9,27.8,39.3,62.4,39.6,51.0,"价值线=15.31, 现价/价值=0.77, 扣非EPS=0.71, akshare东方财富扣非净利润同比=0.5%, 市值=125.6亿",-0.07357594936708856,-0.04874086108854592,125.59084721050706,15.305109305283397,0.7651039771377296,0.71,0.71,1.0,年报扣非EPS,,,,,低估价值,深度低估,62.4,低估价值,,11.71,18.49,11.4349321,18.49,0.5789923142613149,0.6169750583827254
sh.600559,老白干酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,17.63,89.1,89.1,29.6,4.6,55.6,62.4,27.7,45.1,"PE=20.08, 低估均值=27.66, 比值=0.73, 分位=0%",-0.04547915538711422,-0.03397260273972613,,,,,,,,20.075299,27.662322125000003,0.7257271789867857,0.004897959183673469,低估价值,价值线内/历史低位,62.4,低估价值,,17.63,13.28,17.05624928,13.28,-0.24673851389676682,-0.2213997472719864
sh.600671,天目药业,C27医药制造业,医药医疗,PE,PE低估,13.97,79.9,79.9,23.8,100.0,25.1,62.4,53.5,58.0,"PE=56.59, 低估均值=126.45, 比值=0.45, 分位=37%",0.2462087421944692,0.4476683937823833,,,,,,,,56.589681,126.448558,0.4475312482408854,0.3657289002557545,低估价值,价值线内/历史低位,62.4,低估价值,,13.97,19.06,13.97,19.06,0.3643521832498209,0.3643521832498209
sh.600746,江苏索普,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,8.51,75.0,69.1,32.5,64.0,66.5,62.4,50.8,56.6,"PB=1.83, 低估均值=2.23, 比值=0.82, 分位=24%",0.0155131264916466,0.20709219858156036,,,,,,,,1.825734,2.2290128571428567,0.8190773750584021,0.23755102040816325,低估价值,价值线内/历史低位,62.4,低估价值,,8.51,7.4,8.4568125,7.4,-0.13043478260869557,-0.12496581897730374
sh.600018,上港集团,G55水上运输业,G55水上运输业,PB,PB低估,5.47,91.0,91.0,25.2,4.8,54.4,62.3,25.8,44.0,"PB=0.93, 低估均值=1.32, 比值=0.70, 分位=0%",-0.0369718309859155,-0.0369718309859155,,,,,,,,0.926143,1.3150588,0.7042597638980097,0.0008163265306122449,低估价值,价值线内/历史低位,62.3,低估价值,,5.47,5.06,5.28807327,5.06,-0.07495429616087756,-0.043129748465077555
sh.600872,中炬高新,C14食品制造业,消费,PE,PE低估,19.26,96.0,96.0,15.0,1.6,56.2,62.3,20.5,41.4,"PE=18.06, 低估均值=33.74, 比值=0.54, 分位=11%",-0.0744834214320037,-0.07314725697786328,,,,,,,,18.063082,33.73932744444445,0.5353717269481104,0.11363636363636363,低估价值,价值线内/历史低位,62.3,低估价值,,19.26,20.06,18.83086794,20.06,0.041536863966770365,0.06527219371493276
sh.600989,宝丰能源,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,15.78,75.0,70.4,44.2,30.0,69.9,62.3,44.6,53.5,"PB=2.54, 低估均值=2.70, 比值=0.94, 分位=1%",0.0019047619047618536,-0.06350148367952535,,,,,,,,2.54493,2.702912285714286,0.9415510867484415,0.008977900552486187,低估价值,价值线内/历史低位,62.3,低估价值,,15.78,29.23,14.9162817,29.23,0.85234474017744,0.9596036457262669
sh.600392,盛和资源,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,11.64,78.9,78.9,34.5,39.1,62.9,62.2,42.6,52.4,"PB=2.11, 低估均值=2.63, 比值=0.80, 分位=11%",0.06593406593406592,0.06887052341597788,,,,,,,,2.110297,2.6288483,0.8027458259953608,0.10571428571428572,低估价值,价值线内/历史低位,62.2,低估价值,,11.64,24.05,11.52760416,24.05,1.0661512027491407,1.0862964815752316
sh.600248,陕建股份,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,3.91,100.0,100.0,11.0,1.4,42.2,62.1,16.8,39.5,"PB=0.59, 低估均值=1.20, 比值=0.49, 分位=1%",-0.08857808857808858,-0.07125890736342033,,,,,,,,0.585062,1.1987703,0.4880517977464072,0.014285714285714285,低估价值,价值线内/历史低位,62.1,低估价值,,3.91,3.36,3.81999962,3.36,-0.14066496163682873,-0.12041876066992907
sh.600729,重百集团,F52零售业,F52零售业,PE,PE低估,31.29,75.0,61.5,37.7,59.6,53.1,62.0,49.6,55.8,"PE=10.17, 低估均值=10.93, 比值=0.93, 分位=20%",0.042652449183605334,0.09789473684210526,,,,,,,,10.174775,10.928155700000001,0.9310605814300393,0.20489795918367346,低估价值,价值线内/历史低位,62.0,低估价值,,31.29,19.45,29.66016648,19.45,-0.37839565356343885,-0.3442383402293028
sh.600064,南京高科,K70房地产业,K70房地产业,PB,PB低估,7.26,78.9,78.9,42.3,32.7,44.2,61.7,41.1,51.4,"PB=0.65, 低估均值=0.82, 比值=0.79, 分位=12%",-0.009549795361528002,0.0,,,,,,,,0.651314,0.8203690909090909,0.7939280102304284,0.11673469387755102,低估价值,价值线内/历史低位,61.7,低估价值,,7.26,7.64,6.99177204,7.64,0.052341597796143224,0.0927129712312531
sh.600727,鲁北化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.54,75.0,68.7,36.6,52.2,61.1,61.7,47.6,54.7,"PB=1.25, 低估均值=1.48, 比值=0.84, 分位=21%",-0.06683168316831678,0.03287671232876721,,,,,,,,1.248224,1.479357727272727,0.8437607598137645,0.20979591836734693,低估价值,价值线内/历史低位,61.7,低估价值,,7.54,8.25,7.49221902,8.25,0.09416445623342184,0.10114239559430271
sh.600383,金地集团,K70房地产业,资源金属,PB,PB低估,4.28,98.0,98.0,0.0,2.7,72.8,61.4,16.8,39.1,"PB=0.33, 低估均值=0.98, 比值=0.34, 分位=8%",-0.05518763796909487,-0.06550218340611347,,,,,,,,0.331133,0.981297,0.3374442192323018,0.08204081632653061,低估价值,价值线内/历史低位,61.4,低估价值,,4.28,2.78,4.28,2.78,-0.35046728971962626,-0.35046728971962626
sh.600346,恒力石化,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,15.63,85.3,85.3,14.8,55.5,51.5,61.3,38.1,49.7,"PB=1.68, 低估均值=2.27, 比值=0.74, 分位=9%",0.008387096774193692,0.04269513008672443,,,,,,,,1.684718,2.2669473,0.7431659306769063,0.08530612244897959,低估价值,价值线内/历史低位,61.3,低估价值,,15.63,20.51,15.07885494,20.51,0.3122200895713372,0.36018285749222834
sh.600663,陆家嘴,K70房地产业,K70房地产业,PB,PB低估,8.81,87.6,87.6,34.0,7.5,38.1,61.3,28.0,44.6,"PB=1.76, 低估均值=2.37, 比值=0.74, 分位=3%",-0.007882882882882969,-0.005643340857787726,,,,,,,,1.76066,2.3711703333333336,0.742527845953988,0.026530612244897958,低估价值,价值线内/历史低位,61.3,低估价值,,8.81,7.63,8.66094361,7.63,-0.13393870601589108,-0.11903363610515416
sh.600510,黑牡丹,K70房地产业,K70房地产业,PB,PB低估,5.26,92.5,92.5,0.8,59.9,40.0,61.1,31.9,46.5,"PB=0.52, 低估均值=0.80, 比值=0.65, 分位=10%",0.02935420743639905,0.11440677966101687,,,,,,,,0.523066,0.8048214,0.6499156210309517,0.09959183673469388,低估价值,价值线内/历史低位,61.1,低估价值,,5.26,9.23,5.21817248,9.23,0.7547528517110267,0.7688184963943547
sh.600926,杭州银行,J66货币金融服务,金融,PE,PE低估,14.65,75.0,74.9,29.3,53.2,72.4,61.1,46.4,53.8,"PE=5.21, 低估均值=6.40, 比值=0.81, 分位=15%",-0.002722940776038074,0.004801097393690057,,,,,,,,5.209321,6.403845888888889,0.813467577200527,0.15369743837602706,低估价值,价值线内/历史低位,61.1,低估价值,,14.65,16.24,14.06337005,16.24,0.10853242320819101,0.1547729983824182
sh.600111,北方稀土,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,24.57,75.0,55.6,6.7,88.0,91.6,60.9,51.3,56.1,"PB=3.88, 低估均值=3.96, 比值=0.98, 分位=23%",0.08142605633802824,0.13592233009708754,,,,,,,,3.883746,3.961194272727273,0.9804482518667407,0.22979591836734695,低估价值,价值线内/历史低位,60.9,低估价值,,24.57,51.7,24.5395332,51.7,1.1041921041921041,1.106804541823966
sh.600436,片仔癀,C27医药制造业,医药医疗,PE,PE低估,205.33,77.7,77.7,32.6,33.9,66.2,60.9,40.3,50.6,"PE=41.26, 低估均值=48.14, 比值=0.86, 分位=4%",0.010730986955451716,0.008051450733958632,,,,,,,,41.261695,48.142512181818184,0.8570739899107959,0.036326530612244896,低估价值,价值线内/历史低位,60.9,低估价值,,205.33,130.4,202.06073574,130.4,-0.3649247552720012,-0.35464948436201316
sh.600976,健民集团,F51批发业,F51批发业,PE,PE低估,42.15,86.4,86.4,16.7,49.9,42.3,60.9,35.6,48.3,"PE=17.34, 低估均值=24.32, 比值=0.71, 分位=11%",-0.08069792802617237,-0.001657981999052538,,,,,,,,17.342256,24.319199,0.71310967108744,0.11020408163265306,低估价值,价值线内/历史低位,60.9,低估价值,,42.15,30.35,41.00634405,30.35,-0.27995255041518385,-0.25987061994618366
